Gene_ID,Change,Gene_Name,Gene_Biotype,Chr,Length,Exon Length,Gene_Body_Downregulated,Upstream_Promoter_Downregulated,Downstream_Promoter_Downregulated,TSS_Downregulated,Gene_Body_Nondifferential,Upstream_Promoter_Nondifferential,Downstream_Promoter_Nondifferential,TSS_Nondifferential,Gene_Body_Upregulated,Upstream_Promoter_Upregulated,Downstream_Promoter_Upregulated,TSS_Upregulated
ENSRNOG00000027940,Downregulated,Plppr3,protein_coding,7,11405,2549,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000027955,Upregulated,Zfp133,protein_coding,3,18494,2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000027962,Upregulated,Smg7,protein_coding,13,40814,5794,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0
ENSRNOG00000027988,Downregulated,Zhx3,protein_coding,3,13249,3595,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0
ENSRNOG00000027990,Upregulated,Crip1,protein_coding,6,7872,463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000027992,Upregulated,Dscam,protein_coding,11,248875,5550,3.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
ENSRNOG00000028014,Downregulated,Cryzl1,protein_coding,11,44787,1828,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028016,Upregulated,Ncf2,processed_transcript,13,30930,1584,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENSRNOG00000028017,Nondifferential,Tmem109,protein_coding,1,10573,1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028021,Upregulated,LOC684988,protein_coding,3,523,523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028036,Nondifferential,Adamts7,protein_coding,8,39879,5643,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000028047,Nondifferential,Mecr,protein_coding,5,25769,1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028062,Downregulated,Arpc5,protein_coding,13,8944,1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028063,Downregulated,Tmem38b,protein_coding,5,35899,2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028083,Nondifferential,Tmem35b,protein_coding,5,3631,1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028087,Upregulated,Sdhaf4,protein_coding,9,7779,315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028090,Nondifferential,Arhgef18,protein_coding,12,108797,6131,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
ENSRNOG00000028092,Upregulated,Cpa2,protein_coding,4,23824,1306,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028100,Nondifferential,Pex11g,protein_coding,12,7090,1152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000028103,Upregulated,Psmd3,protein_coding,10,11969,2147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028105,Upregulated,Hars,protein_coding,18,17541,1927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028113,Downregulated,Whamm,protein_coding,1,28371,2849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000028129,Upregulated,Fktn,protein_coding,5,49586,5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
ENSRNOG00000028137,Upregulated,Mki67,protein_coding,1,26560,9880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028149,Downregulated,Kansl1l,protein_coding,9,85998,2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
ENSRNOG00000028155,Nondifferential,Dnaaf2,protein_coding,6,8413,2486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028156,Downregulated,Pld1,protein_coding,2,153250,5168,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0
ENSRNOG00000028161,Nondifferential,Tepsin,protein_coding,10,7339,2771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028166,Upregulated,Asmtl,protein_coding,12,2847,1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000028168,Upregulated,Ankrd16,protein_coding,17,12063,2038,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028176,Downregulated,Elmod2,protein_coding,19,19433,4770,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028185,Upregulated,Tstd3,protein_coding,5,9526,1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028196,Upregulated,Mgme1,protein_coding,3,8656,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028198,Nondifferential,Sh2b3,protein_coding,12,21677,4321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
ENSRNOG00000028206,Downregulated,Fam109a,protein_coding,12,705,705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000028208,Nondifferential,Mief2,protein_coding,10,2769,1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000028211,Upregulated,Akap17a,protein_coding,12,4303,3114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000028215,Nondifferential,Nup160,protein_coding,3,52950,3678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028219,Upregulated,Tmem209,protein_coding,4,25284,2082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028227,Downregulated,Pbrm1,protein_coding,16,96365,5734,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000028236,Nondifferential,RGD1309104,protein_coding,13,119426,1664,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0
ENSRNOG00000028247,Upregulated,Ankrd13d,protein_coding,1,12535,2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028254,Upregulated,Tmem141,protein_coding,3,1959,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028255,Upregulated,Usp36,protein_coding,10,31528,4263,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
ENSRNOG00000028266,Downregulated,Lrrc55,protein_coding,3,12707,1792,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028274,Downregulated,Myrf,protein_coding,1,31923,5531,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0
ENSRNOG00000028279,Downregulated,LOC100362909,protein_coding,4,8788,927,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028292,Upregulated,Gart,protein_coding,11,25242,3395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028319,Downregulated,Cryz,protein_coding,2,27456,1901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028323,Nondifferential,Dhrsx,protein_coding,12,4947,1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000028328,Nondifferential,Tyw3,protein_coding,2,22660,1353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028329,Nondifferential,Zfp438,protein_coding,17,121291,3117,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000028330,Nondifferential,AABR07067600.1,pseudogene,9,564,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000028341,Downregulated,Alkbh5,protein_coding,10,24465,4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000028350,Nondifferential,Arse,protein_coding,2,7075,1836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028353,Downregulated,Sox13,protein_coding,13,44772,3921,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000028358,Downregulated,Edem3,protein_coding,13,64384,3329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000028366,Nondifferential,Gphn,protein_coding,6,255846,2724,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028368,Upregulated,Etnk2,protein_coding,13,17978,2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
ENSRNOG00000028380,Downregulated,Ccdc66,protein_coding,16,28939,2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000028384,Nondifferential,Npepl1,protein_coding,3,11842,1882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
ENSRNOG00000028403,Upregulated,Ptcd2,protein_coding,2,27740,1700,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028404,Upregulated,Ppp1r1b,protein_coding,10,9036,1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000028411,Nondifferential,Pcnp,protein_coding,11,7295,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028415,Upregulated,Cdc20,protein_coding,5,4277,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028422,Upregulated,Rmnd5a,protein_coding,4,52180,1300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000028426,Nondifferential,Mcf2l,protein_coding,16,73086,5373,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
ENSRNOG00000028430,Downregulated,LOC257650,protein_coding,10,13551,1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028436,Upregulated,Rprml,protein_coding,10,1005,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000028448,Upregulated,Elovl1,protein_coding,5,3197,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000028460,Downregulated,Lrrc8e,protein_coding,12,11108,2997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028461,Upregulated,Gnl3,protein_coding,16,6098,1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028477,Upregulated,Med8,protein_coding,5,885,648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028493,Upregulated,Ppp1r15b,protein_coding,13,7807,5383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028498,Downregulated,Wdr1,protein_coding,14,33808,2895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028501,Upregulated,Zc3h18,protein_coding,19,44148,4409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000028504,Downregulated,Socs5,protein_coding,6,30607,4233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ENSRNOG00000028505,Upregulated,Rps18,protein_coding,20,3675,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028512,Nondifferential,Ilvbl,protein_coding,7,10054,2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028517,Nondifferential,Rhno1,protein_coding,4,1634,708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028521,Downregulated,Plekhm1,protein_coding,10,48797,5913,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000028523,Downregulated,Tctn1,protein_coding,12,33100,4061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028534,Downregulated,Zfp518b,protein_coding,14,3630,3630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028543,Nondifferential,AABR07052523.1,protein_coding,3,1666,1666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028545,Downregulated,Ahnak2,protein_coding,6,17143,17143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028556,Downregulated,Usp30,protein_coding,12,23690,3362,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028557,Downregulated,Hibch,protein_coding,9,80448,1706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028581,Downregulated,Ccdc138,protein_coding,20,78572,2046,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000028585,Nondifferential,Tceal8,protein_coding,X,2072,1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028586,Nondifferential,Mcph1,protein_coding,16,206548,3281,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
ENSRNOG00000028592,Nondifferential,AABR07035074.1,protein_coding,12,1978,1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028594,Downregulated,Ifnar1,protein_coding,11,23655,4087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028611,Nondifferential,AABR07037203.1,processed_pseudogene,X,1545,1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028619,Downregulated,Hoxc8,protein_coding,7,3481,2141,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028623,Upregulated,Agpat5,protein_coding,16,42749,2430,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000028628,Nondifferential,LOC100911196,protein_coding,1,3180,3180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028629,Downregulated,Akt1,protein_coding,6,17883,2418,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028638,Downregulated,Il10rb,protein_coding,11,21928,1805,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSRNOG00000028640,Nondifferential,Siva1,protein_coding,6,4252,1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028641,Downregulated,Brpf3,protein_coding,20,36814,5675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000028650,Downregulated,Inf2,protein_coding,6,13088,3741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSRNOG00000028651,Nondifferential,RGD1566386,protein_coding,12,33692,3007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSRNOG00000028659,Upregulated,Szt2,protein_coding,5,47480,12195,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000028674,Nondifferential,Fbxw5,protein_coding,3,3959,2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028677,Downregulated,LOC361346,protein_coding,18,26067,3400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000028685,Downregulated,Shf,protein_coding,3,19533,1685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028688,Upregulated,Ctns,protein_coding,10,15613,2524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028690,Nondifferential,LOC100362366,protein_coding,3,461,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028699,Upregulated,Sco1,protein_coding,10,12582,1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028701,Upregulated,C8g,protein_coding,3,3001,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ENSRNOG00000028703,Downregulated,Slc39a6,protein_coding,18,19184,3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028711,Upregulated,Dgat1,protein_coding,7,10370,1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000028717,Upregulated,Ndufb7,protein_coding,19,4357,555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028730,Nondifferential,Lcn12,protein_coding,3,2589,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000028733,Nondifferential,Prkar1b,protein_coding,12,97742,1077,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
ENSRNOG00000028747,Nondifferential,AABR07073039.1,pseudogene,4,386,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028749,Nondifferential,Atxn7l2,protein_coding,2,8306,2406,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028753,Nondifferential,B9d2,protein_coding,1,6164,1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028768,Downregulated,Gbp4,protein_coding,2,13701,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028774,Downregulated,Vgll3,protein_coding,11,44867,1218,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028782,Upregulated,RGD1565498,protein_coding,7,13507,3268,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ENSRNOG00000028783,Downregulated,Wdr35,protein_coding,6,57317,4194,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028801,Downregulated,Gsap,protein_coding,4,94710,3702,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ENSRNOG00000028812,Upregulated,Trim80,protein_coding,10,11751,2153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028822,Upregulated,Bex3,protein_coding,X,1524,766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSRNOG00000028834,Downregulated,Polr2a,protein_coding,10,25801,6512,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028837,Nondifferential,AC128207.1,protein_coding,7,2788,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028841,Upregulated,Mt1m,protein_coding,20,374,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028845,Downregulated,Ebf1,protein_coding,10,388448,2479,7.0,1.0,2.0,0.0,12.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0
ENSRNOG00000028856,Downregulated,Pknox2,protein_coding,8,99147,3228,4.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0
ENSRNOG00000028872,Downregulated,Rai14,protein_coding,2,137361,4629,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0
ENSRNOG00000028879,Upregulated,Slc4a8,protein_coding,7,66673,3628,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ENSRNOG00000028883,Upregulated,LOC679823,protein_coding,10,276,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSRNOG00000028884,Upregulated,Atp5l,protein_coding,8,6831,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028904,Upregulated,Vps9d1,protein_coding,19,13614,2701,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000028910,Downregulated,RGD1565536,protein_coding,3,5576,1829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028919,Upregulated,Zfp868,protein_coding,16,5414,1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028930,Upregulated,Dab2,protein_coding,2,20953,2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000028941,Upregulated,Zbed3,protein_coding,2,10943,1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028946,Nondifferential,Cdc42ep4,protein_coding,10,24592,2830,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000028956,Upregulated,Mbd3,protein_coding,7,7454,1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028975,Upregulated,LOC102548682,protein_coding,2,411,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000028993,Upregulated,LOC102555453,protein_coding,X,498,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000029022,Nondifferential,Zfp112,protein_coding,1,4051,3178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000029028,Upregulated,Mknk2,protein_coding,7,11050,3419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000029038,Upregulated,Gemin8,protein_coding,X,18834,1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000029042,Upregulated,Mt-nd6,protein_coding,MT,519,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000029043,Nondifferential,Zfp84,protein_coding,1,12012,6554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000029047,Downregulated,Cubn,protein_coding,17,222366,11356,4.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0
ENSRNOG00000029049,Nondifferential,Zdhhc14,protein_coding,1,270486,3027,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0
ENSRNOG00000029050,Nondifferential,AABR07047221.1,protein_coding,5,127243,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000029061,Nondifferential,Hirip3,protein_coding,1,3024,2194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000029064,Nondifferential,Zcchc4,protein_coding,14,41494,2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSRNOG00000029068,Downregulated,Wdr44,protein_coding,X,105733,4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSRNOG00000029077,Nondifferential,Dpm3,protein_coding,2,516,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000029087,Nondifferential,Nap1l3,protein_coding,X,2796,2796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000029095,Nondifferential,Trabd,protein_coding,7,10973,2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSRNOG00000029115,Nondifferential,RGD1564883,protein_coding,7,718,718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSRNOG00000029127,Nondifferential,Parp16,protein_coding,8,21113,1341,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
